PO_ID,Supplier_ID,Supplier_Name,Region,Country,Product_Category,Product_SKU,Unit_Cost_USD,Lead_Time_Days,OTD_Rate_Pct,Defect_Rate_Pct,Compliance_Score,Contract_Tier,Payment_Terms_Days,MOQ_Units,Annual_Volume_Units,Risk_Level,Certifications,Last_Audit_Date,Sustainability_Score,Active_Disruptions,Alt_Supplier_ID,PO_Quarter,Units_Ordered,Units_Delivered_On_Time,Units_Rejected,PO_Value_USD
PO-10673,SUP-093,Andino Fiber Corp,LATAM,Colombia,Industrial Textiles,SKU-IT-1092,3.71,39,89.3,0.53,68,Tier-2,45,9052,381454,Low,OEKO-TEX;ISO9001,2024-09-29,60,None,SUP-013,Q3-2023,32943,29418,174,122218.53
PO-10674,SUP-094,Bogota Pack Ltda,LATAM,Colombia,Packaging Materials,SKU-PM-1146,0.93,28,71.4,3.01,58,Tier-3,30,18109,518221,High,FSC;ISO9001,2023-07-28,54,Port closure risk,SUP-067,Q3-2023,53230,38006,1602,49503.9
PO-10675,SUP-095,Cerromax Mineria,LATAM,Peru,Raw Materials,SKU-RM-1121,9.94,50,61.9,3.62,70,Tier-3,30,24822,212011,High,ISO9001,2023-03-21,42,Port closure risk,SUP-028,Q1-2023,57262,35445,2072,569184.28
PO-10676,SUP-096,Lima Polymer SA,LATAM,Peru,Raw Materials,SKU-RM-1122,18.72,39,67.3,2.95,71,Tier-3,30,7915,420443,Medium,ISO9001,2023-01-11,65,None,SUP-092,Q4-2023,16881,11360,497,316012.32
PO-10677,SUP-097,Amapola Fibras,LATAM,Chile,Industrial Textiles,SKU-IT-1093,4.27,37,79.7,3.14,74,Tier-2,45,6046,468535,High,OEKO-TEX;ISO9001,2024-07-18,72,Regulatory enforcement pending,SUP-110,Q2-2024,15286,12182,479,65271.22
PO-10678,SUP-098,Cobre del Sur SA,LATAM,Chile,Specialty Alloys,SKU-SA-1111,19.94,36,82.6,0.68,68,Tier-2,45,14765,478897,Medium,ISO9001,2024-08-29,58,Regulatory audit pending,SUP-051,Q3-2024,46016,38009,312,917559.04
PO-10679,SUP-099,Santiago Pack Corp,LATAM,Chile,Packaging Materials,SKU-PM-1147,2.23,16,80.2,0.43,83,Tier-2,45,14412,1290261,Medium,FSC;ISO9001,2024-09-15,57,Geopolitical tension flag,SUP-065,Q2-2024,30737,24651,132,68543.51
PO-10680,SUP-100,Orinoco Pack SAPI,LATAM,Venezuela,Packaging Materials,SKU-PM-1148,3.15,50,71.3,2.71,64,Tier-3,30,14398,329221,High,ISO9001,2024-02-21,52,Political instability flag,SUP-024,Q2-2023,34429,24547,933,108451.35
PO-10681,SUP-101,Quetzal Textiles,LATAM,Guatemala,Industrial Textiles,SKU-IT-1094,3.45,33,80.8,3.99,70,Tier-3,30,8068,213133,Low,ISO9001,2024-03-10,35,None,SUP-056,Q4-2024,8418,6801,335,29042.1
PO-10682,SUP-102,Crestline Chemical Supply,NA,USA,Raw Materials,SKU-RM-1123,5.63,42,95.8,1.69,84,Tier-1,60,1421,252583,Low,ISO9001;ISO14001;OSHA,2023-09-08,85,None,SUP-103,Q3-2024,4247,4068,71,23910.61
PO-10683,SUP-103,Fenwick Alloy Solutions,NA,USA,Specialty Alloys,SKU-SA-1112,31.68,36,99.4,1.22,96,Tier-1,60,1780,393643,Medium,ISO9001;NADCAP;AS9100,2023-05-17,91,None,SUP-010,Q2-2023,4786,4757,58,151620.48
PO-10684,SUP-104,Ridgecroft Textiles,NA,USA,Industrial Textiles,SKU-IT-1095,4.83,31,93.9,1.72,93,Tier-1,60,1327,217187,Low,OEKO-TEX;ISO9001;OSHA,2023-11-03,85,None,SUP-097,Q2-2023,2515,2361,43,12147.45
PO-10685,SUP-105,Lakeshore Components,NA,USA,Mechanical Components,SKU-MC-1112,8.29,33,93.6,0.55,80,Tier-1,60,2181,199813,Medium,ISO9001;IATF16949;OSHA,2024-09-24,93,Seasonal flood risk,SUP-095,Q1-2023,5974,5591,32,49524.46
PO-10686,SUP-106,BlueMesa Polymers,NA,USA,Raw Materials,SKU-RM-1124,6.93,27,97.8,0.2,80,Tier-1,60,3299,96184,Low,ISO9001;ISO14001;OSHA,2023-04-14,89,None,SUP-042,Q2-2024,3444,3368,6,23866.92
PO-10687,SUP-107,Cascade Pack Corp,NA,USA,Packaging Materials,SKU-PM-1149,0.9,34,93.0,0.44,96,Tier-1,60,1414,295544,Medium,FSC;ISO14001;ISO9001,2024-01-19,86,Port congestion risk,SUP-020,Q4-2024,4652,4326,20,4186.8
PO-10688,SUP-108,Appalachian Alloys,NA,USA,Specialty Alloys,SKU-SA-1113,24.49,15,83.1,1.6,72,Tier-2,45,16371,1476318,High,ISO9001;NADCAP,2024-01-03,82,Audit overdue; compliance review,SUP-088,Q3-2024,16751,13920,268,410231.99
PO-10689,SUP-109,Gulf Coast Mech,NA,USA,Mechanical Components,SKU-MC-1113,6.99,16,93.0,2.39,70,Tier-2,45,14928,983017,Low,ISO9001;IATF16949,2023-09-30,60,None,SUP-079,Q4-2023,46339,43095,1107,323909.61
PO-10690,SUP-110,Texarkana Fiber Inc,NA,USA,Industrial Textiles,SKU-IT-1096,4.91,36,80.0,1.77,82,Tier-2,45,15103,1152473,Medium,OEKO-TEX;ISO9001,2023-04-21,56,Regulatory audit pending,SUP-044,Q3-2023,22294,17835,394,109463.54
PO-10691,SUP-111,Ohio Valley Electronics,NA,USA,Electronic Components,SKU-EC-1096,7.29,33,91.5,0.75,78,Tier-2,45,9749,209135,Low,ISO9001;RoHS,2024-05-06,80,None,SUP-090,Q1-2023,23981,21942,179,174821.49
PO-10692,SUP-112,Maplewood Polymer Corp,NA,Canada,Raw Materials,SKU-RM-1125,8.32,40,91.3,0.93,93,Tier-1,60,1930,170792,Medium,ISO9001;ISO14001;REACH,2024-03-15,77,Port congestion risk,SUP-086,Q4-2023,7388,6745,68,61468.16
PO-10693,SUP-113,Pinnacle Resin Co,NA,Canada,Raw Materials,SKU-RM-1126,18.72,28,81.4,2.38,92,Tier-2,45,7937,495667,Medium,ISO9001;REACH,2023-05-16,54,Geopolitical tension flag,SUP-017,Q4-2023,11884,9673,282,222468.48
PO-10694,SUP-114,Rockies Pack Inc,NA,Canada,Packaging Materials,SKU-PM-1150,2.8,31,84.8,1.17,73,Tier-2,45,8541,290705,Medium,FSC;ISO9001,2023-12-11,57,Seasonal flood risk,SUP-038,Q4-2023,15808,13405,184,44262.4
PO-10695,SUP-115,Caribou Alloy Works,NA,Canada,Specialty Alloys,SKU-SA-1114,31.43,20,85.2,0.57,80,Tier-2,45,13913,688368,Medium,ISO9001;NADCAP,2023-02-11,51,None,SUP-040,Q1-2023,25824,22002,147,811648.32
PO-10696,SUP-116,Prairie Mech Corp,NA,Canada,Mechanical Components,SKU-MC-1114,3.51,20,78.0,2.25,77,Tier-2,45,5301,1003678,Low,ISO9001;IATF16949,2023-04-10,61,None,SUP-043,Q1-2024,7128,5559,160,25019.28
PO-10697,SUP-001,Orrentek Precision Mfg,APAC,China,Electronic Components,SKU-EC-1097,6.62,31,95.7,1.26,84,Tier-1,60,5224,317276,Low,ISO9001;ISO14001;RoHS,2023-04-19,80,None,SUP-028,Q3-2024,6653,6366,83,44042.86
PO-10698,SUP-002,Zhenlong ElectroCo,APAC,China,Electronic Components,SKU-EC-1098,8.93,41,80.2,2.48,70,Tier-2,45,8240,504598,Medium,ISO9001;RoHS,2024-04-30,50,None,SUP-072,Q2-2024,18118,14530,449,161793.74
PO-10699,SUP-003,Wanlong Composites Ltd,APAC,China,Raw Materials,SKU-RM-1127,16.64,18,94.8,0.97,90,Tier-2,45,15703,1254473,Low,ISO9001,2023-05-01,57,None,SUP-048,Q2-2024,45094,42749,437,750364.16
PO-10700,SUP-004,Yangtze Fiber Materials,APAC,China,Industrial Textiles,SKU-IT-1097,4.34,28,93.5,0.59,80,Tier-2,45,2716,450088,High,OEKO-TEX;ISO9001,2024-08-02,81,Currency volatility flag,SUP-042,Q1-2023,10545,9859,62,45765.3
PO-10701,SUP-005,Huabei Circuit Systems,APAC,China,Electronic Components,SKU-EC-1099,5.76,39,88.7,1.75,86,Tier-1,60,4761,496264,Medium,ISO9001;AEC-Q100;RoHS,2024-02-04,93,Tariff adjustment pending,SUP-102,Q3-2024,13976,12396,244,80501.76
PO-10702,SUP-006,Dongfeng Castings Co,APAC,China,Mechanical Components,SKU-MC-1115,7.24,18,84.8,1.16,72,Tier-2,45,2290,1943721,Low,ISO9001;IATF16949,2023-08-14,48,None,SUP-097,Q1-2024,4775,4049,55,34571.0
PO-10703,SUP-007,Longhua Polymer Works,APAC,China,Raw Materials,SKU-RM-1128,5.81,52,68.0,2.09,53,Tier-3,30,12805,346019,Medium,ISO9001,2023-09-12,40,Port congestion risk,SUP-025,Q1-2024,16181,11003,338,94011.61
PO-10704,SUP-008,Shengda Pack Industries,APAC,China,Packaging Materials,SKU-PM-1151,1.08,32,94.8,0.99,70,Tier-2,45,14095,780655,Medium,FSC;ISO9001,2024-09-18,48,Seasonal flood risk,SUP-042,Q3-2023,40856,38731,404,44124.48
PO-10705,SUP-009,Tianhe Alloy Group,APAC,China,Specialty Alloys,SKU-SA-1115,14.2,19,83.0,3.16,87,Tier-2,45,11164,470640,High,ISO9001,2024-09-10,48,Export license risk,SUP-102,Q3-2024,28029,23264,885,398011.8
PO-10706,SUP-010,Bohai Electronics,APAC,China,Electronic Components,SKU-EC-1100,5.33,43,74.9,3.9,57,Tier-3,30,10100,507723,Medium,ISO9001;RoHS,2024-05-22,50,Port congestion risk,SUP-029,Q4-2024,13170,9864,513,70196.1
PO-10707,SUP-011,Dravex Components India,APAC,India,Mechanical Components,SKU-MC-1116,4.23,29,64.9,1.81,55,Tier-3,30,14242,62069,High,ISO9001,2023-05-27,42,Port closure risk,SUP-099,Q4-2023,18793,12196,340,79494.39
PO-10708,SUP-012,Bharat Precision Works,APAC,India,Mechanical Components,SKU-MC-1117,5.23,28,79.2,1.09,87,Tier-2,45,6498,1624135,Low,ISO9001;IATF16949,2023-04-23,73,None,SUP-061,Q3-2024,7176,5683,78,37530.48
PO-10709,SUP-013,IndoTech Fab Ltd,APAC,India,Electronic Components,SKU-EC-1101,4.6,36,92.1,2.54,87,Tier-2,45,4739,661316,Low,ISO9001;RoHS,2023-04-19,50,None,SUP-115,Q1-2023,17709,16309,449,81461.4
PO-10710,SUP-014,Deccan Polymer Mfg,APAC,India,Raw Materials,SKU-RM-1129,15.02,48,74.6,3.9,72,Tier-3,30,23443,505909,Medium,ISO9001,2024-07-10,35,Tariff adjustment pending,SUP-034,Q4-2023,30766,22951,1199,462105.32
PO-10711,SUP-015,Narmada Pack Solutions,APAC,India,Packaging Materials,SKU-PM-1152,1.2,15,89.8,2.16,70,Tier-2,45,19846,722305,High,FSC;ISO9001,2023-01-25,49,Port closure risk,SUP-034,Q1-2023,34546,31022,746,41455.2
PO-10712,SUP-016,Konkan Textile Mills,APAC,India,Industrial Textiles,SKU-IT-1098,5.69,40,81.9,1.48,78,Tier-2,45,14607,1540253,Low,OEKO-TEX;ISO9001,2023-08-18,66,None,SUP-079,Q3-2023,21824,17873,322,124178.56
PO-10713,SUP-017,Sahyadri Alloy Tech,APAC,India,Specialty Alloys,SKU-SA-1116,29.51,25,62.7,4.35,61,Tier-3,30,16812,128923,High,ISO9001,2023-07-05,34,Currency volatility flag,SUP-072,Q2-2024,56108,35179,2440,1655747.08
PO-10714,SUP-018,Deltaforge Vietnam,APAC,Vietnam,Mechanical Components,SKU-MC-1118,3.54,36,78.3,1.7,71,Tier-3,30,16415,148970,High,ISO9001,2023-06-02,49,Audit overdue; compliance review,SUP-052,Q2-2023,16557,12964,281,58611.78
PO-10715,SUP-019,Saigon Precision Works,APAC,Vietnam,Electronic Components,SKU-EC-1102,4.06,37,91.2,0.81,71,Tier-2,45,17677,1808444,Medium,ISO9001;RoHS,2023-11-27,72,Geopolitical tension flag,SUP-055,Q3-2023,23604,21526,191,95832.24
PO-10716,SUP-020,MeKong Pack Co,APAC,Vietnam,Packaging Materials,SKU-PM-1153,2.38,45,86.9,1.8,62,Tier-3,30,20770,474052,Medium,FSC;ISO9001,2024-03-04,52,None,SUP-007,Q4-2023,45882,39871,825,109199.16
PO-10717,SUP-021,HanoiTex Industries,APAC,Vietnam,Industrial Textiles,SKU-IT-1099,3.91,19,87.3,1.91,82,Tier-2,45,14603,275359,Medium,OEKO-TEX;ISO9001,2023-08-29,82,Seasonal flood risk,SUP-005,Q4-2023,20321,17740,388,79455.11
PO-10718,SUP-022,DaNang Metal Works,APAC,Vietnam,Mechanical Components,SKU-MC-1119,6.8,26,69.8,1.87,50,Tier-3,30,8609,102471,High,ISO9001,2024-07-18,53,Currency volatility flag,SUP-060,Q4-2024,13332,9305,249,90657.6
PO-10719,SUP-023,Hanguk Circuit Works,APAC,South Korea,Electronic Components,SKU-EC-1103,10.04,11,99.2,1.65,87,Tier-1,60,1528,101465,Medium,ISO9001;AEC-Q100,2024-01-16,76,Tariff adjustment pending,SUP-001,Q1-2023,5007,4966,82,50270.28
PO-10720,SUP-024,Seoultech Micro,APAC,South Korea,Electronic Components,SKU-EC-1104,3.93,31,78.9,0.7,85,Tier-2,45,7183,163304,Medium,ISO9001;RoHS,2024-03-02,52,None,SUP-034,Q1-2023,25833,20382,180,101523.69
PO-10721,SUP-025,Koryo Alloy Systems,APAC,South Korea,Specialty Alloys,SKU-SA-1117,24.92,27,89.7,0.41,84,Tier-1,60,4251,255756,Low,ISO9001;NADCAP,2023-04-24,93,None,SUP-114,Q1-2023,8949,8027,36,223009.08
PO-10722,SUP-026,Hangang Steel Parts,APAC,South Korea,Mechanical Components,SKU-MC-1120,4.14,28,80.7,2.87,68,Tier-2,45,7254,122790,Medium,ISO9001;IATF16949,2024-05-28,86,Tariff adjustment pending,SUP-097,Q1-2024,25999,20981,746,107635.86
PO-10723,SUP-027,Busan Pack Corp,APAC,South Korea,Packaging Materials,SKU-PM-1154,2.54,28,83.2,1.04,72,Tier-2,45,14371,362423,High,FSC;ISO9001,2024-07-26,65,Labour strike risk,SUP-056,Q3-2024,26409,21972,274,67078.86
PO-10724,SUP-028,Hokkaido Alloy Tech,APAC,Japan,Specialty Alloys,SKU-SA-1118,12.63,33,95.0,0.23,94,Tier-1,60,3516,126415,Low,ISO9001;NADCAP;AS9100,2023-04-17,85,None,SUP-053,Q1-2024,5292,5027,12,66837.96
PO-10725,SUP-029,Kinki Precision Corp,APAC,Japan,Electronic Components,SKU-EC-1105,4.08,18,88.9,1.13,90,Tier-1,60,4836,95818,Low,ISO9001;AEC-Q100;RoHS,2023-02-03,70,None,SUP-054,Q4-2023,15295,13597,172,62403.6
PO-10726,SUP-030,Osaka Polymer Systems,APAC,Japan,Raw Materials,SKU-RM-1130,11.35,38,90.8,0.24,98,Tier-1,60,774,65191,Low,ISO9001;ISO14001;REACH,2024-05-27,88,None,SUP-076,Q1-2024,2404,2182,5,27285.4
PO-10727,SUP-031,Sendai Mech Works,APAC,Japan,Mechanical Components,SKU-MC-1121,7.04,14,90.2,1.38,91,Tier-1,60,3114,253535,Medium,ISO9001;IATF16949,2024-08-24,74,Seasonal flood risk,SUP-019,Q3-2023,3502,3158,48,24654.08
PO-10728,SUP-032,Kyushu Textile Co,APAC,Japan,Industrial Textiles,SKU-IT-1100,2.33,37,97.2,0.91,81,Tier-1,60,1045,368179,Low,OEKO-TEX;ISO9001;ISO14001,2023-06-14,79,None,SUP-020,Q3-2023,3988,3876,36,9292.04
PO-10729,SUP-033,PrecisionForge Taiyuan,APAC,Taiwan,Mechanical Components,SKU-MC-1122,2.57,29,99.4,0.95,99,Tier-1,60,4065,451750,Low,ISO9001;IATF16949,2024-02-01,90,None,SUP-027,Q3-2024,4720,4691,44,12130.4
PO-10730,SUP-034,Formosa Circuit Co,APAC,Taiwan,Electronic Components,SKU-EC-1106,3.96,39,90.7,1.79,99,Tier-1,60,1197,461908,High,ISO9001;AEC-Q100;RoHS,2023-04-07,72,Typhoon season disruption,SUP-105,Q2-2023,3240,2938,57,12830.4
PO-10731,SUP-035,Yulon Alloy Mfg,APAC,Taiwan,Specialty Alloys,SKU-SA-1119,12.37,30,85.7,0.88,76,Tier-2,45,13905,841067,Low,ISO9001,2024-03-28,58,None,SUP-069,Q4-2024,30683,26295,270,379548.71
PO-10732,SUP-036,Kaohsiung Pack Co,APAC,Taiwan,Packaging Materials,SKU-PM-1155,1.88,23,89.1,0.79,70,Tier-2,45,11392,940830,Medium,FSC;ISO9001,2024-06-08,84,Geopolitical tension flag,SUP-053,Q4-2024,35426,31564,279,66600.88
PO-10733,SUP-037,Straits Packaging Hub,APAC,Singapore,Packaging Materials,SKU-PM-1156,3.42,40,97.7,1.72,91,Tier-1,60,4087,177797,Medium,ISO9001;ISO14001,2023-09-08,72,None,SUP-001,Q1-2023,16228,15854,279,55499.76
PO-10734,SUP-038,SingaMold Tech,APAC,Singapore,Mechanical Components,SKU-MC-1123,3.67,32,96.0,1.05,84,Tier-1,60,1696,338914,Low,ISO9001;IATF16949,2023-12-24,97,None,SUP-034,Q4-2024,2461,2362,25,9031.87
PO-10735,SUP-039,Krungsri Moldtech,APAC,Thailand,Mechanical Components,SKU-MC-1124,5.7,35,85.9,2.2,81,Tier-2,45,5550,932453,Low,ISO9001;IATF16949,2024-09-10,54,None,SUP-048,Q2-2024,16770,14405,368,95589.0
PO-10736,SUP-040,ChaoPhaya Pack,APAC,Thailand,Packaging Materials,SKU-PM-1157,2.76,13,86.3,2.37,82,Tier-2,45,19861,426612,Low,FSC;ISO9001,2024-01-25,55,None,SUP-081,Q1-2023,59253,51135,1404,163538.28
PO-10737,SUP-041,Archipelago PCB Corp,APAC,Philippines,Electronic Components,SKU-EC-1107,10.14,31,61.7,3.87,75,Tier-3,30,6772,261766,High,ISO9001,2023-03-27,57,Port closure risk,SUP-076,Q1-2024,12542,7738,485,127175.88
PO-10738,SUP-042,Visayas Textile Co,APAC,Philippines,Industrial Textiles,SKU-IT-1101,2.97,46,63.8,2.1,52,Tier-3,30,18753,590269,High,OEKO-TEX;ISO9001,2024-03-14,49,Currency volatility flag,SUP-033,Q1-2023,24811,15829,521,73688.67
PO-10739,SUP-043,Tasman Circuit Boards,APAC,Australia,Electronic Components,SKU-EC-1108,7.44,34,91.9,1.38,85,Tier-1,60,4345,289298,Low,ISO9001;AEC-Q100;RoHS,2024-08-07,76,None,SUP-099,Q2-2024,15697,14425,216,116785.68
PO-10740,SUP-044,Broken Hill Alloys,APAC,Australia,Specialty Alloys,SKU-SA-1120,34.51,17,92.5,0.12,99,Tier-1,60,3052,388160,Low,ISO9001;NADCAP,2023-06-04,76,None,SUP-034,Q2-2024,3284,3037,3,113330.84
PO-10741,SUP-045,Sibertek Molding,APAC,Russia,Mechanical Components,SKU-MC-1125,7.02,44,84.2,4.28,65,Tier-3,30,13611,585984,Medium,ISO9001,2024-08-15,50,Regulatory audit pending,SUP-039,Q3-2023,43058,36254,1842,302267.16
PO-10742,SUP-046,Krauss-Polymex GmbH,EMEA,Germany,Raw Materials,SKU-RM-1131,7.9,18,89.1,0.47,86,Tier-1,60,5322,237948,Medium,REACH;ISO9001;ISO14001,2024-01-08,83,None,SUP-017,Q1-2023,11388,10146,53,89965.2
PO-10743,SUP-047,Rheinwerk Precision AG,EMEA,Germany,Mechanical Components,SKU-MC-1126,4.13,39,88.2,1.62,96,Tier-1,60,5715,279074,Medium,ISO9001;IATF16949,2023-12-10,96,Regulatory audit pending,SUP-001,Q3-2024,22858,20160,370,94403.54
PO-10744,SUP-048,Berliner Pack GmbH,EMEA,Germany,Packaging Materials,SKU-PM-1158,1.94,18,89.3,0.4,93,Tier-1,60,4846,268524,Low,FSC;ISO14001;ISO9001,2023-10-18,81,None,SUP-020,Q3-2024,15235,13604,60,29555.9
PO-10745,SUP-049,Munich Alloy Technik,EMEA,Germany,Specialty Alloys,SKU-SA-1121,14.23,14,96.1,1.69,83,Tier-1,60,1134,380590,Medium,ISO9001;NADCAP;AS9100,2024-03-30,72,None,SUP-113,Q2-2023,3728,3582,63,53049.44
PO-10746,SUP-050,Dresdner Textilwerk,EMEA,Germany,Industrial Textiles,SKU-IT-1102,3.4,18,86.6,2.66,88,Tier-2,45,9303,1729235,High,OEKO-TEX;ISO9001,2023-12-26,66,Political instability flag,SUP-044,Q4-2024,13380,11587,355,45492.0
PO-10747,SUP-051,Toreval Electronics,EMEA,France,Electronic Components,SKU-EC-1109,8.34,33,99.1,1.65,93,Tier-1,60,462,236421,Medium,ISO9001;AEC-Q100;RoHS,2024-02-29,96,Port congestion risk,SUP-048,Q1-2024,1091,1081,18,9098.94
PO-10748,SUP-052,Lyon Polymer SAS,EMEA,France,Raw Materials,SKU-RM-1132,17.71,17,95.7,0.11,93,Tier-1,60,3467,480805,Low,ISO9001;ISO14001;REACH,2024-08-08,71,None,SUP-093,Q2-2024,6259,5989,6,110846.89
PO-10749,SUP-053,Bordeaux Pack SAS,EMEA,France,Packaging Materials,SKU-PM-1159,3.01,24,94.9,1.08,79,Tier-2,45,3690,1780514,Medium,FSC;ISO14001;ISO9001,2023-11-22,60,Geopolitical tension flag,SUP-103,Q3-2023,10294,9769,111,30984.94
PO-10750,SUP-054,Lumivex Semiconductor NL,EMEA,Netherlands,Electronic Components,SKU-EC-1110,6.82,40,93.9,0.84,83,Tier-1,60,1369,371056,Medium,ISO9001;AEC-Q100;RoHS,2023-11-27,92,Regulatory audit pending,SUP-019,Q1-2024,2671,2508,22,18216.22
PO-10751,SUP-055,Rotterdam Chem BV,EMEA,Netherlands,Raw Materials,SKU-RM-1133,16.72,17,90.3,0.26,93,Tier-1,60,627,364062,Medium,ISO9001;ISO14001;REACH,2023-05-14,70,None,SUP-013,Q3-2024,678,612,1,11336.16
PO-10752,SUP-056,Solveig Eco Packaging,EMEA,Sweden,Packaging Materials,SKU-PM-1160,1.94,22,99.3,1.18,91,Tier-1,60,2832,141622,Low,FSC;ISO14001;ISO9001,2023-10-09,75,None,SUP-039,Q1-2024,3679,3653,43,7137.26
PO-10753,SUP-057,Norrsken Textiles AB,EMEA,Sweden,Industrial Textiles,SKU-IT-1103,4.66,14,89.0,0.34,80,Tier-1,60,1308,280715,High,OEKO-TEX;ISO9001;ISO14001,2023-07-04,90,Currency volatility flag,SUP-094,Q1-2024,4972,4425,16,23169.52
PO-10754,SUP-058,Norbec Alloy Works,EMEA,Norway,Specialty Alloys,SKU-SA-1122,10.84,14,89.1,0.94,91,Tier-1,60,4422,457040,Low,ISO9001;ISO14001;AS9100,2024-03-05,96,None,SUP-068,Q4-2023,15683,13973,147,170003.72
PO-10755,SUP-059,Fjord Polymer AS,EMEA,Norway,Raw Materials,SKU-RM-1134,14.73,27,92.3,0.63,94,Tier-1,60,483,133678,Low,ISO9001;ISO14001;REACH,2024-05-10,95,None,SUP-075,Q2-2024,1193,1101,7,17572.89
PO-10756,SUP-060,Nordloom Finland Oy,EMEA,Finland,Industrial Textiles,SKU-IT-1104,4.15,24,99.4,1.12,80,Tier-1,60,1396,141106,Low,OEKO-TEX;ISO9001;ISO14001,2024-01-09,75,None,SUP-010,Q3-2023,3167,3147,35,13143.05
PO-10757,SUP-061,Helsinki Pack Oy,EMEA,Finland,Packaging Materials,SKU-PM-1161,1.33,35,80.0,1.01,77,Tier-2,45,6147,661178,Low,FSC;ISO9001,2024-05-22,56,None,SUP-106,Q1-2024,21451,17160,216,28529.83
PO-10758,SUP-062,Borealis Composites,EMEA,Denmark,Raw Materials,SKU-RM-1135,14.34,25,93.0,1.71,86,Tier-1,60,3618,93946,Low,ISO9001;ISO14001;REACH,2024-03-19,78,None,SUP-084,Q4-2023,11610,10797,198,166487.4
PO-10759,SUP-063,Elsinor Pack AS,EMEA,Denmark,Packaging Materials,SKU-PM-1162,1.57,31,93.0,1.59,90,Tier-2,45,5524,1373591,High,FSC;ISO9001,2023-06-21,65,Audit overdue; compliance review,SUP-111,Q2-2023,20250,18832,321,31792.5
PO-10760,SUP-064,Ostwind Composites AG,EMEA,Austria,Raw Materials,SKU-RM-1136,5.78,41,98.2,1.73,88,Tier-1,60,3285,248827,Low,ISO9001;ISO14001;REACH,2023-09-09,88,None,SUP-003,Q3-2023,9146,8981,158,52863.88
PO-10761,SUP-065,Wiener Alloy GmbH,EMEA,Austria,Specialty Alloys,SKU-SA-1123,26.5,15,79.2,2.24,78,Tier-2,45,2315,768129,Medium,ISO9001;NADCAP,2024-07-29,57,None,SUP-009,Q2-2024,4220,3342,94,111830.0
PO-10762,SUP-066,Valdoro Special Alloys,EMEA,Italy,Specialty Alloys,SKU-SA-1124,24.04,25,88.8,0.58,86,Tier-1,60,5379,463324,Low,ISO9001;ISO14001;NADCAP,2023-11-24,86,None,SUP-004,Q3-2024,10585,9399,61,254463.4
PO-10763,SUP-067,Braccio Metalli SpA,EMEA,Italy,Specialty Alloys,SKU-SA-1125,12.9,20,81.4,0.54,82,Tier-2,45,15803,350104,Low,ISO9001;NADCAP,2024-08-13,79,None,SUP-027,Q3-2024,31297,25475,169,403731.3
PO-10764,SUP-068,Milano Textil Srl,EMEA,Italy,Industrial Textiles,SKU-IT-1105,2.67,41,78.4,0.45,92,Tier-2,45,17131,696358,High,OEKO-TEX;ISO9001,2023-01-17,84,Labour strike risk,SUP-067,Q1-2023,39242,30765,176,104776.14
PO-10765,SUP-069,Ibervex Quimica SL,EMEA,Spain,Raw Materials,SKU-RM-1137,8.89,20,79.2,0.67,92,Tier-2,45,12393,1680607,Medium,ISO9001;REACH,2024-02-07,74,Regulatory audit pending,SUP-110,Q4-2024,15477,12257,103,137590.53
PO-10766,SUP-070,Catalan Pack SA,EMEA,Spain,Packaging Materials,SKU-PM-1163,1.5,42,83.1,3.16,82,Tier-2,45,5366,161421,High,FSC;ISO9001,2024-03-22,55,Currency volatility flag,SUP-084,Q2-2024,19478,16186,615,29217.0
PO-10767,SUP-071,Ferralux Gulf FZE,EMEA,UAE,Specialty Alloys,SKU-SA-1126,25.85,29,81.8,0.65,90,Tier-2,45,2161,1543346,High,ISO9001;ISO14001,2023-03-18,71,Labour strike risk,SUP-086,Q1-2023,4653,3806,30,120280.05
PO-10768,SUP-072,Almaral Steel FZC,EMEA,UAE,Specialty Alloys,SKU-SA-1127,18.09,17,82.5,2.33,92,Tier-2,45,6514,1323590,Low,ISO9001,2023-05-06,72,None,SUP-053,Q3-2024,21154,17452,492,382675.86
PO-10769,SUP-073,Dubai Pack FZE,EMEA,UAE,Packaging Materials,SKU-PM-1164,1.13,22,86.9,1.07,82,Tier-2,45,17817,573600,High,FSC;ISO9001,2023-07-30,79,Export license risk,SUP-003,Q4-2023,61036,53040,653,68970.68
PO-10770,SUP-074,Novex Fab Polska,EMEA,Poland,Mechanical Components,SKU-MC-1127,5.93,33,89.8,0.61,82,Tier-2,45,9082,1081782,Low,ISO9001,2024-08-27,51,None,SUP-002,Q4-2023,35755,32107,218,212027.15
PO-10771,SUP-075,Vistula Pack Sp,EMEA,Poland,Packaging Materials,SKU-PM-1165,2.76,27,80.6,2.9,60,Tier-3,30,21531,150793,High,FSC;ISO9001,2024-09-27,49,Audit overdue; compliance review,SUP-009,Q4-2024,78406,63195,2273,216400.56
PO-10772,SUP-076,BalticPrint OU,EMEA,Estonia,Packaging Materials,SKU-PM-1166,1.93,17,86.7,2.58,73,Tier-2,45,12064,1924168,Low,FSC;ISO9001,2023-09-04,52,None,SUP-073,Q2-2023,19286,16720,497,37221.98
PO-10773,SUP-077,Kovalev Metalburg,EMEA,Czechia,Mechanical Components,SKU-MC-1128,4.0,28,78.3,1.69,75,Tier-2,45,16832,838106,Medium,ISO9001;IATF16949,2023-06-04,49,None,SUP-007,Q3-2024,30729,24060,519,122916.0
